"endyear","unitid","instname","state","sector","ugftfresh","ugftfreshwh","ugftfreshbl","ugftfreshhi","ugftfreshap","ugftfreshas","ugftfreshnh","ugftfreshna","ugftfreshmr","ugftfreshun","ugftfreshal","ugftfreshwh_pct","ugftfreshbl_pct","ugftfreshhi_pct","ugftfreshap_pct","ugftfreshas_pct","ugftfreshnh_pct","ugftfreshna_pct","ugftfreshmr_pct","ugftfreshun_pct","ugftfreshal_pct","ugptfresh","ugptfreshwh","ugptfreshbl","ugptfreshhi","ugptfreshap","ugptfreshas","ugptfreshnh","ugptfreshna","ugptfreshmr","ugptfreshun","ugptfreshal","ugptfreshwh_pct","ugptfreshbl_pct","ugptfreshhi_pct","ugptfreshap_pct","ugptfreshas_pct","ugptfreshnh_pct","ugptfreshna_pct","ugptfreshmr_pct","ugptfreshun_pct","ugptfreshal_pct","ugftptfresh","ugftptfreshwh","ugftptfreshbl","ugftptfreshhi","ugftptfreshap","ugftptfreshas","ugftptfreshnh","ugftptfreshna","ugftptfreshmr","ugftptfreshun","ugftptfreshal","ugftptfreshwh_pct","ugftptfreshbl_pct","ugftptfreshhi_pct","ugftptfreshap_pct","ugftptfreshas_pct","ugftptfreshnh_pct","ugftptfreshna_pct","ugftptfreshmr_pct","ugftptfreshun_pct","ugftptfreshal_pct","ugft","ugftwh","ugftbl","ugfthi","ugftap","ugftas","ugftnh","ugftna","ugftmr","ugftun","ugftal","ugftwh_pct","ugftbl_pct","ugfthi_pct","ugftap_pct","ugftas_pct","ugftnh_pct","ugftna_pct","ugftmr_pct","ugftun_pct","ugftal_pct","ugpt","ugptwh","ugptbl","ugpthi","ugptap","ugptas","ugptnh","ugptna","ugptmr","ugptun","ugptal","ugptwh_pct","ugptbl_pct","ugpthi_pct","ugptap_pct","ugptas_pct","ugptnh_pct","ugptna_pct","ugptmr_pct","ugptun_pct","ugptal_pct","ugftpt","ugftptwh","ugftptbl","ugftpthi","ugftptap","ugftptas","ugftptnh","ugftptna","ugftptmr","ugftptun","ugftptal","ugftptwh_pct","ugftptbl_pct","ugftpthi_pct","ugftptap_pct","ugftptas_pct","ugftptnh_pct","ugftptna_pct","ugftptmr_pct","ugftptun_pct","ugftptal_pct","state_pop_1824","pop4_white_nh_1824","pop4_black_nh_1824","pop4_api_nh_1824","pop4_aina_nh_1824","pop4_hispanic_1824","pop4_white_nh_1824_pct","pop4_black_nh_1824_pct","pop4_api_nh_1824_pct","pop4_aina_nh_1824_pct","pop4_hispanic_1824_pct","cntypop4_total_1824","cntypop4_white_nh_1824","cntypop4_black_nh_1824","cntypop4_api_nh_1824","cntypop4_aina_nh_1824","cntypop4_hispanic_1824","cntypop4_white_nh_1824_pct","cntypop4_black_nh_1824_pct","cntypop4_api_nh_1824_pct","cntypop4_aina_nh_1824_pct","cntypop4_hispanic_1824_pct"
2014,127158,"emily griffith technical college","CO","pub-lt-2yr",177,70,26,65,4,3,1,3,6,3,0,0.395480225988701,0.146892655367232,0.367231638418079,0.0225988700564972,0.0169491525423729,0.00564971751412429,0.0169491525423729,0.0338983050847458,0.0169491525423729,0,320,153,34,102,8,7,1,2,21,0,0,0.478125,0.10625,0.31875,0.025,0.021875,0.003125,0.00625,0.065625,0,0,497,223,60,167,12,10,2,5,27,3,0,0.448692152917505,0.120724346076459,0.336016096579477,0.0241448692152917,0.0201207243460765,0.00402414486921529,0.0100603621730382,0.0543259557344064,0.00603621730382294,0,502,251,59,147,9,8,1,6,22,8,0,0.5,0.117529880478088,0.292828685258964,0.0179282868525896,0.0159362549800797,0.00199203187250996,0.0119521912350598,0.0438247011952191,0.0159362549800797,0,2300,1370,127,645,36,34,2,7,93,22,0,0.595652173913043,0.0552173913043478,0.280434782608696,0.0156521739130435,0.0147826086956522,0.000869565217391304,0.00304347826086957,0.0404347826086957,0.00956521739130435,0,2802,1621,186,792,45,42,3,13,115,30,0,0.578515346181299,0.0663811563169165,0.282655246252677,0.0160599571734475,0.0149892933618844,0.00107066381156317,0.0046395431834404,0.0410421127765882,0.0107066381156317,0,508501,326852,27881,18176,5305,130287,0.642775530431602,0.0548297840122242,0.0357442758224664,0.0104326245179459,0.256217785215762,,,,,,,,,,,
2015,127158,"emily griffith technical college","CO","pub-lt-2yr",43,18,2,18,0,0,0,0,1,4,0,0.418604651162791,0.0465116279069767,0.418604651162791,0,0,0,0,0.0232558139534884,0.0930232558139535,0,87,22,12,40,3,2,1,1,1,8,0,0.252873563218391,0.137931034482759,0.459770114942529,0.0344827586206897,0.0229885057471264,0.0114942528735632,0.0114942528735632,0.0114942528735632,0.0919540229885057,0,130,40,14,58,3,2,1,1,2,12,0,0.307692307692308,0.107692307692308,0.446153846153846,0.0230769230769231,0.0153846153846154,0.00769230769230769,0.00769230769230769,0.0153846153846154,0.0923076923076923,0,442,223,43,121,7,7,0,3,30,15,0,0.504524886877828,0.0972850678733032,0.273755656108597,0.0158371040723982,0.0158371040723982,0,0.00678733031674208,0.0678733031674208,0.0339366515837104,0,3170,1893,171,741,51,32,19,60,190,64,0,0.597160883280757,0.0539432176656151,0.233753943217666,0.0160883280757098,0.0100946372239748,0.00599369085173502,0.0189274447949527,0.0599369085173502,0.0201892744479495,0,3612,2116,214,862,58,39,19,63,220,79,0,0.585825027685493,0.0592469545957918,0.238648947951274,0.0160575858250277,0.010797342192691,0.00526024363233666,0.0174418604651163,0.0609080841638981,0.0218715393133998,0,514413,328136,28755,19013,5374,133135,0.637884345846625,0.0558986650803926,0.0369605744800384,0.0104468588468798,0.258809555746064,,,,,,,,,,,
2016,127158,"emily griffith technical college","CO","pub-lt-2yr",61,24,3,26,0,0,0,0,2,6,0,0.39344262295082,0.0491803278688525,0.426229508196721,0,0,0,0,0.0327868852459016,0.0983606557377049,0,117,24,16,51,3,2,1,12,3,8,0,0.205128205128205,0.136752136752137,0.435897435897436,0.0256410256410256,0.0170940170940171,0.00854700854700855,0.102564102564103,0.0256410256410256,0.0683760683760684,0,178,48,19,77,3,2,1,12,5,14,0,0.269662921348315,0.106741573033708,0.432584269662921,0.0168539325842697,0.0112359550561798,0.00561797752808989,0.0674157303370786,0.0280898876404494,0.0786516853932584,0,554,248,49,147,48,48,0,4,37,21,0,0.447653429602888,0.0884476534296029,0.265342960288809,0.0866425992779783,0.0866425992779783,0,0.0072202166064982,0.0667870036101083,0.0379061371841155,0,3590,2111,187,899,59,38,21,74,192,68,0,0.588022284122563,0.0520891364902507,0.25041782729805,0.0164345403899721,0.0105849582172702,0.00584958217270195,0.0206128133704735,0.0534818941504178,0.018941504178273,0,4144,2359,236,1046,107,86,21,78,229,89,0,0.569256756756757,0.0569498069498069,0.252413127413127,0.0258204633204633,0.0207528957528958,0.00506756756756757,0.0188223938223938,0.0552606177606178,0.021476833976834,0,519135,328588,29253,19699,5489,136106,0.632952892792819,0.0563495044641567,0.0379458137093434,0.0105733576044767,0.262178431429204,,,,,,,,,,,
2017,127158,"emily griffith technical college","CO","pub-lt-2yr",76,44,0,32,0,0,0,0,0,0,0,0.578947368421053,0,0.421052631578947,0,0,0,0,0,0,0,107,69,0,38,0,0,0,0,0,0,0,0.644859813084112,0,0.355140186915888,0,0,0,0,0,0,0,183,113,0,70,0,0,0,0,0,0,0,0.617486338797814,0,0.382513661202186,0,0,0,0,0,0,0,896,372,83,301,19,16,3,18,43,33,27,0.415178571428571,0.0926339285714286,0.3359375,0.0212053571428571,0.0178571428571429,0.00334821428571429,0.0200892857142857,0.0479910714285714,0.0368303571428571,0.0301339285714286,3797,2297,164,955,64,50,14,50,96,125,46,0.604951277324203,0.0431919936792204,0.251514353436924,0.0168554121675007,0.0131682907558599,0.00368712141164077,0.0131682907558599,0.025283118251251,0.0329207268896497,0.0121148274953911,4693,2669,247,1256,83,66,17,68,139,158,73,0.568719369273386,0.0526315789473684,0.267632644363946,0.0176859151928404,0.0140634988280418,0.00362241636479864,0.0144896654591945,0.0296185808651183,0.0336671638610697,0.0155550820370765,521486,327302,29643,20370,5462,138709,0.627633340108843,0.0568433284882049,0.0390614513141292,0.0104739149277258,0.265987965161097,,,,,,,,,,,
2018,127158,"emily griffith technical college","CO","pub-lt-2yr",669,259,47,281,14,13,1,8,28,17,15,0.387144992526158,0.070254110612855,0.420029895366218,0.0209267563527653,0.0194319880418535,0.00149476831091181,0.0119581464872945,0.0418535127055306,0.0254110612855007,0.0224215246636771,1058,518,56,340,30,27,3,14,16,52,32,0.489603024574669,0.052930056710775,0.321361058601134,0.0283553875236295,0.0255198487712665,0.00283553875236295,0.0132325141776938,0.0151228733459357,0.0491493383742911,0.0302457466918715,1727,777,103,621,44,40,4,22,44,69,47,0.44991314418066,0.0596409959467284,0.359583092067168,0.0254777070063694,0.0231615518239722,0.00231615518239722,0.0127388535031847,0.0254777070063694,0.0399536768963521,0.0272148233931673,1368,648,101,474,32,26,6,15,37,36,25,0.473684210526316,0.0738304093567251,0.346491228070175,0.0233918128654971,0.0190058479532164,0.0043859649122807,0.0109649122807018,0.027046783625731,0.0263157894736842,0.0182748538011696,2959,1739,120,772,58,48,10,31,46,136,57,0.587698546806353,0.0405542412977357,0.260898952348766,0.0196012166272389,0.0162216965190943,0.00337952010814464,0.0104765123352484,0.0155457924974654,0.0459614734707672,0.0192632646164245,4327,2387,221,1246,90,74,16,46,83,172,82,0.551652415068177,0.0510746475618211,0.287959325167553,0.0207996302287959,0.0171019181881211,0.00369771204067483,0.0106309221169401,0.0191818812110007,0.0397504044372545,0.0189507742084585,521230,324294,29740,20929,5395,140872,0.622170634844502,0.0570573451259521,0.0401530993994973,0.0103505170462176,0.270268403583831,,,,,,,,,,,
1980,127185,"fort lewis college","CO",,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1981,127185,"fort lewis college","CO",,973,867,1,41,3,0,0,52,0,0,9,0.891058581706064,0.00102774922918808,0.0421377183967112,0.00308324768756423,0,0,0.0534429599177801,0,0,0.0092497430626927,28,23,0,2,0,0,0,2,0,0,1,0.821428571428571,0,0.0714285714285714,0,0,0,0.0714285714285714,0,0,0.0357142857142857,1001,890,1,43,3,0,0,54,0,0,10,0.889110889110889,0.000999000999000999,0.042957042957043,0.002997002997003,0,0,0.0539460539460539,0,0,0.00999000999000999,3011,2693,10,105,8,0,0,154,0,0,41,0.894387246761873,0.00332115576220525,0.0348721355031551,0.0026569246097642,0,0,0.0511457987379608,0,0,0.0136167386250415,267,227,0,18,1,0,0,19,0,0,2,0.850187265917603,0,0.0674157303370786,0.00374531835205993,0,0,0.0711610486891386,0,0,0.00749063670411985,3278,2920,10,123,9,0,0,173,0,0,43,0.89078706528371,0.00305064063453325,0.037522879804759,0.00274557657107993,0,0,0.0527760829774253,0,0,0.013117754728493,,,,,,,,,,,,,,,,,,,,,,
1982,127185,"fort lewis college","CO",,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1983,127185,"fort lewis college","CO",,991,859,5,41,8,0,0,73,0,0,5,0.866801210898083,0.00504540867810293,0.041372351160444,0.00807265388496468,0,0,0.0736629667003027,0,0,0.00504540867810293,50,39,0,5,1,0,0,5,0,0,0,0.78,0,0.1,0.02,0,0,0.1,0,0,0,1041,898,5,46,9,0,0,78,0,0,5,0.862632084534102,0.0048030739673391,0.0441882804995197,0.00864553314121038,0,0,0.0749279538904899,0,0,0.0048030739673391,3138,2784,10,110,15,0,0,186,0,0,33,0.887189292543021,0.00318674314850223,0.0350541746335245,0.00478011472275335,0,0,0.0592734225621415,0,0,0.0105162523900574,380,328,1,23,2,0,0,25,0,0,1,0.863157894736842,0.00263157894736842,0.0605263157894737,0.00526315789473684,0,0,0.0657894736842105,0,0,0.00263157894736842,3518,3112,11,133,17,0,0,211,0,0,34,0.884593519044912,0.00312677657760091,0.0378055713473565,0.00483229107447413,0,0,0.0599772598067084,0,0,0.00966458214894827,,,,,,,,,,,,,,,,,,,,,,
1984,127185,"fort lewis college","CO",,1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1985,127185,"fort lewis college","CO",,1009,862,8,27,8,0,0,93,0,0,11,0.854311199207136,0.00792864222001982,0.0267591674925669,0.00792864222001982,0,0,0.0921704658077304,0,0,0.0109018830525273,34,26,0,1,0,0,0,7,0,0,0,0.764705882352941,0,0.0294117647058824,0,0,0,0.205882352941176,0,0,0,1043,888,8,28,8,0,0,100,0,0,11,0.851390220517737,0.00767018216682646,0.0268456375838926,0.00767018216682646,0,0,0.0958772770853308,0,0,0.0105465004793864,3321,2879,17,92,17,0,0,268,0,0,48,0.866907557964469,0.00511894007828967,0.0277024992472147,0.00511894007828967,0,0,0.0806985847636254,0,0,0.014453477868112,376,316,1,20,0,0,0,39,0,0,0,0.840425531914894,0.00265957446808511,0.0531914893617021,0,0,0,0.103723404255319,0,0,0,3697,3195,18,112,17,0,0,307,0,0,48,0.864214227752232,0.0048688125507168,0.0302948336489045,0.00459832296456586,0,0,0.0830403029483365,0,0,0.0129835001352448,,,,,,,,,,,,,,,,,,,,,,
1986,127185,"fort lewis college","CO",,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1987,127185,"fort lewis college","","pub-4yr",1021,851,5,46,9,0,0,76,0,0,2,0.833496571988247,0.00489715964740451,0.0450538687561214,0.00881488736532811,0,0,0.0744368266405485,0,0,0.0019588638589618,35,31,0,0,0,0,0,2,0,0,1,0.885714285714286,0,0,0,0,0,0.0571428571428571,0,0,0.0285714285714286,1056,882,5,46,9,0,0,78,0,0,3,0.835227272727273,0.00473484848484848,0.0435606060606061,0.00852272727272727,0,0,0.0738636363636364,0,0,0.00284090909090909,3237,2671,21,111,19,0,0,265,0,0,47,0.825146740809391,0.00648748841519926,0.0342910101946247,0.00586963237565647,0,0,0.0818659252394192,0,0,0.0145196169292555,373,308,1,11,2,0,0,23,0,0,5,0.82573726541555,0.00268096514745308,0.0294906166219839,0.00536193029490617,0,0,0.0616621983914209,0,0,0.0134048257372654,3610,2979,22,122,21,0,0,288,0,0,52,0.825207756232687,0.00609418282548476,0.0337950138504155,0.00581717451523546,0,0,0.0797783933518006,0,0,0.014404432132964,,,,,,,,,,,,,,,,,,,,,,
1988,127185,"fort lewis college","CO","pub-4yr",1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1989,127185,"fort lewis college","CO","pub-4yr",929,782,9,44,3,0,0,89,0,0,2,0.841765339074273,0.00968783638320775,0.0473627556512379,0.00322927879440258,0,0,0.0958019375672766,0,0,0.00215285252960172,18,15,0,1,0,0,0,2,0,0,0,0.833333333333333,0,0.0555555555555556,0,0,0,0.111111111111111,0,0,0,947,797,9,45,3,0,0,91,0,0,2,0.841605068637804,0.00950369588173178,0.0475184794086589,0.00316789862724393,0,0,0.0960929250263992,0,0,0.00211193241816262,3492,2937,24,146,25,0,0,311,0,0,49,0.84106529209622,0.00687285223367698,0.0418098510882016,0.00715922107674685,0,0,0.0890607101947308,0,0,0.0140320733104238,298,249,0,9,4,0,0,32,0,0,4,0.835570469798658,0,0.0302013422818792,0.0134228187919463,0,0,0.10738255033557,0,0,0.0134228187919463,3790,3186,24,155,29,0,0,343,0,0,53,0.840633245382586,0.00633245382585752,0.0408970976253298,0.00765171503957784,0,0,0.0905013192612137,0,0,0.0139841688654354,,,,,,,,,,,,,,,,,,,,,,
1990,127185,"fort lewis college","CO","pub-4yr",983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,
1991,127185,"fort lewis college","CO","pub-4yr",896,735,9,39,9,0,0,101,0,23,3,0.8203125,0.0100446428571429,0.0435267857142857,0.0100446428571429,0,0,0.112723214285714,0,0.0256696428571429,0.00334821428571429,16,13,0,2,0,0,0,1,0,1,0,0.8125,0,0.125,0,0,0,0.0625,0,0.0625,0,912,748,9,41,9,0,0,102,0,24,3,0.820175438596491,0.00986842105263158,0.0449561403508772,0.00986842105263158,0,0,0.111842105263158,0,0.0263157894736842,0.00328947368421053,3582,2973,16,139,26,0,0,350,0,143,78,0.829983249581239,0.00446677833612507,0.0388051367950865,0.00725851479620324,0,0,0.0977107761027359,0,0.0399218313791178,0.0217755443886097,353,305,0,11,1,0,0,35,0,25,1,0.864022662889518,0,0.0311614730878187,0.0028328611898017,0,0,0.0991501416430595,0,0.0708215297450425,0.0028328611898017,3935,3278,16,150,27,0,0,385,0,168,79,0.833036848792884,0.00406607369758577,0.0381194409148666,0.00686149936467598,0,0,0.0978398983481576,0,0.0426937738246506,0.0200762388818297,335310,254935,16454,7716,2921,53284,0.760296442098357,0.0490710089171215,0.0230115415585578,0.00871134174346127,0.158909665682503,,,,,,,,,,,
1992,127185,"fort lewis college","CO","pub-4yr",954,765,5,53,13,0,0,115,0,17,3,0.80188679245283,0.00524109014675052,0.0555555555555556,0.0136268343815514,0,0,0.120545073375262,0,0.0178197064989518,0.00314465408805031,31,27,0,1,0,0,0,2,0,0,1,0.870967741935484,0,0.032258064516129,0,0,0,0.0645161290322581,0,0,0.032258064516129,985,792,5,54,13,0,0,117,0,17,4,0.804060913705584,0.0050761421319797,0.0548223350253807,0.0131979695431472,0,0,0.118781725888325,0,0.017258883248731,0.00406091370558376,3583,2941,21,152,37,0,0,353,0,112,79,0.820820541445716,0.005861010326542,0.0424225509349707,0.0103265420039073,0,0,0.0985207926318727,0,0.0312587217415574,0.0220485626569913,425,349,0,17,3,0,0,46,0,29,10,0.821176470588235,0,0.04,0.00705882352941176,0,0,0.108235294117647,0,0.0682352941176471,0.0235294117647059,4008,3290,21,169,40,0,0,399,0,141,89,0.820858283433134,0.00523952095808383,0.0421656686626746,0.00998003992015968,0,0,0.0995508982035928,0,0.0351796407185629,0.0222055888223553,335684,252868,16420,8047,3043,55306,0.753291786322851,0.0489150510599254,0.0239719498099403,0.0090650731044673,0.164756139702816,,,,,,,,,,,
1993,127185,"fort lewis college","CO","pub-4yr",979,798,2,48,15,0,0,114,0,25,2,0.81511746680286,0.00204290091930541,0.0490296220633299,0.0153217568947906,0,0,0.116445352400409,0,0.0255362614913177,0.00204290091930541,16,13,0,2,0,0,0,1,0,0,0,0.8125,0,0.125,0,0,0,0.0625,0,0,0,995,811,2,50,15,0,0,115,0,25,2,0.815075376884422,0.00201005025125628,0.050251256281407,0.0150753768844221,0,0,0.115577889447236,0,0.0251256281407035,0.00201005025125628,3647,2984,24,143,42,0,0,377,0,115,77,0.818206745270085,0.00658075130244036,0.0392103098437072,0.0115163147792706,0,0,0.103372635042501,0,0.0315327666575267,0.0211132437619962,406,336,0,14,6,0,0,43,0,22,7,0.827586206896552,0,0.0344827586206897,0.0147783251231527,0,0,0.105911330049261,0,0.0541871921182266,0.0172413793103448,4053,3320,24,157,48,0,0,420,0,137,84,0.819146311374291,0.00592153960029608,0.0387367382186035,0.0118430792005922,0,0,0.103626943005181,0,0.0338021218850234,0.0207253886010363,340195,253607,16578,8726,3136,58148,0.745475389115066,0.048730874939373,0.0256499948558915,0.00921824247857846,0.170925498611091,,,,,,,,,,,
1994,127185,"fort lewis college","CO","pub-4yr",1078,881,7,63,15,0,0,108,0,34,4,0.817254174397032,0.00649350649350649,0.0584415584415584,0.0139146567717996,0,0,0.100185528756957,0,0.0315398886827458,0.00371057513914657,20,18,0,0,0,0,0,2,0,2,0,0.9,0,0,0,0,0,0.1,0,0.1,0,1098,899,7,63,15,0,0,110,0,36,4,0.818761384335155,0.0063752276867031,0.0573770491803279,0.0136612021857923,0,0,0.100182149362477,0,0.0327868852459016,0.00364298724954463,3805,3072,29,174,40,0,0,423,0,118,67,0.807358738501971,0.0076215505913272,0.0457293035479632,0.0105124835742444,0,0,0.111169513797635,0,0.031011826544021,0.0176084099868594,406,343,0,8,6,0,0,43,0,18,6,0.844827586206897,0,0.0197044334975369,0.0147783251231527,0,0,0.105911330049261,0,0.0443349753694581,0.0147783251231527,4211,3415,29,182,46,0,0,466,0,136,73,0.810971265732605,0.00688672524341012,0.0432201377345049,0.010923771075754,0,0,0.110662550463073,0,0.0322963666587509,0.0173355497506531,348496,256998,16566,9531,3280,62121,0.737448923373582,0.0475356962490244,0.0273489509205271,0.00941187273311602,0.17825455672375,,,,,,,,,,,
1995,127185,"fort lewis college","CO","pub-4yr",874,703,4,44,13,0,0,79,0,27,4,0.804347826086957,0.0045766590389016,0.0503432494279176,0.0148741418764302,0,0,0.0903890160183066,0,0.0308924485125858,0.0045766590389016,9,7,0,2,0,0,0,0,0,0,0,0.777777777777778,0,0.222222222222222,0,0,0,0,0,0,0,883,710,4,46,13,0,0,79,0,27,4,0.804077010192526,0.00453001132502831,0.0520951302378256,0.014722536806342,0,0,0.0894677236693092,0,0.0305775764439411,0.00453001132502831,3674,2816,26,172,44,0,0,411,0,125,80,0.766467065868264,0.00707675557974959,0.0468154599891127,0.0119760479041916,0,0,0.111867174741426,0,0.0340228633641807,0.0217746325530757,341,268,0,10,3,0,0,44,0,12,4,0.785923753665689,0,0.0293255131964809,0.00879765395894428,0,0,0.129032258064516,0,0.0351906158357771,0.0117302052785924,4015,3084,26,182,47,0,0,455,0,137,84,0.768119551681196,0.00647571606475716,0.0453300124533001,0.011706102117061,0,0,0.11332503113325,0,0.0341220423412204,0.0209215442092154,354907,259011,16653,10052,3401,65790,0.729799637651554,0.0469221514368553,0.0283229127630619,0.00958279211173631,0.185372506036793,,,,,,,,,,,
1996,127185,"fort lewis college","CO","pub-4yr",1010,777,4,68,13,0,0,110,0,33,5,0.769306930693069,0.00396039603960396,0.0673267326732673,0.0128712871287129,0,0,0.108910891089109,0,0.0326732673267327,0.00495049504950495,15,12,0,1,1,0,0,0,0,1,0,0.8,0,0.0666666666666667,0.0666666666666667,0,0,0,0,0.0666666666666667,0,1025,789,4,69,14,0,0,110,0,34,5,0.769756097560976,0.00390243902439024,0.0673170731707317,0.0136585365853659,0,0,0.107317073170732,0,0.0331707317073171,0.0048780487804878,3868,2929,21,205,43,0,0,456,0,142,72,0.757238883143744,0.00542916235780765,0.0529989658738366,0.0111168562564633,0,0,0.11789038262668,0,0.0367114788004137,0.0186142709410548,406,309,1,14,2,0,0,48,0,22,10,0.761083743842365,0.00246305418719212,0.0344827586206897,0.00492610837438424,0,0,0.118226600985222,0,0.0541871921182266,0.0246305418719212,4274,3238,22,219,45,0,0,504,0,164,82,0.757604117922321,0.00514740290126345,0.0512400561534862,0.0105287786616752,0,0,0.117922321010763,0,0.0383715489003276,0.0191857744501638,361516,260814,16514,10524,3504,70160,0.721445247236637,0.0456798592593412,0.0291107447526527,0.00969251706701778,0.194071631684351,,,,,,,,,,,
1997,127185,"fort lewis college","CO","pub-4yr",1129,897,10,55,13,0,0,115,0,34,5,0.794508414526129,0.00885739592559787,0.0487156775907883,0.0115146147032772,0,0,0.101860053144376,0,0.0301151461470328,0.00442869796279894,15,11,0,3,0,0,0,0,0,1,0,0.733333333333333,0,0.2,0,0,0,0,0,0.0666666666666667,0,1144,908,10,58,13,0,0,115,0,35,5,0.793706293706294,0.00874125874125874,0.0506993006993007,0.0113636363636364,0,0,0.100524475524476,0,0.0305944055944056,0.00437062937062937,4052,3070,25,199,35,0,0,495,0,151,77,0.757650542941757,0.00616979269496545,0.049111549851925,0.00863770977295163,0,0,0.122161895360316,0,0.0372655478775913,0.0190029615004936,403,303,1,17,2,0,0,45,0,19,16,0.751861042183623,0.00248138957816377,0.0421836228287841,0.00496277915632754,0,0,0.11166253101737,0,0.0471464019851117,0.0397022332506203,4455,3373,26,216,37,0,0,540,0,170,93,0.75712682379349,0.0058361391694725,0.0484848484848485,0.00830527497194164,0,0,0.121212121212121,0,0.0381593714927048,0.0208754208754209,366755,260042,16639,10954,3614,75506,0.70903464165451,0.0453681613065943,0.0298673501383758,0.00985398972065821,0.205875857179861,,,,,,,,,,,
1998,127185,"fort lewis college","CO","pub-4yr",1061,801,11,41,12,0,0,160,0,32,4,0.754948162111216,0.0103675777568332,0.0386427898209237,0.0113100848256362,0,0,0.150801131008483,0,0.0301602262016965,0.00377002827521206,22,17,0,0,1,0,0,3,0,1,0,0.772727272727273,0,0,0.0454545454545455,0,0,0.136363636363636,0,0.0454545454545455,0,1083,818,11,41,13,0,0,163,0,33,4,0.755309325946445,0.0101569713758079,0.0378578024007387,0.0120036934441367,0,0,0.15050784856879,0,0.0304709141274238,0.00369344413665743,4053,2999,32,205,35,0,0,544,0,152,86,0.739945719220331,0.0078953861337281,0.0505798174191957,0.00863557858376511,0,0,0.134221564273378,0,0.0375030841352085,0.0212188502343943,394,308,1,10,3,0,0,43,0,22,7,0.781725888324873,0.00253807106598985,0.0253807106598985,0.00761421319796954,0,0,0.109137055837563,0,0.0558375634517767,0.0177664974619289,4447,3307,33,215,38,0,0,587,0,174,93,0.743647402743423,0.00742073307847987,0.0483472003597931,0.00854508657521925,0,0,0.131999100517203,0,0.0391275016865302,0.0209129750393524,378107,264498,16742,11192,3685,81990,0.699532143017717,0.0442784714379792,0.0296000867479311,0.00974591848339227,0.21684338031298,,,,,,,,,,,
